ItemIndex,RecordName,RepresentIndex,HighGroup,MiddleGroup,FunctionIndex,IsResell,ResellPoint,PointPrice,CashPrice,BonusPoint,CashType,IsSell,DisplayOrder,IsShopShow,IsNew,NewBeginTime,NewEndTime,IsHot,HotBeginTime,HotEndTime,IsSale,SaleBeginTime,SaleEndTime,SalePrice,UseType,Durability,UseTime,UseCount,IsMerge,Cangift,RepairPoint,OnlyPvE,EngName,BuyPopupOrder,ItemDesc,ItemDetailDesc,InfoType,Attack,Accuracy,Stability,ShotSpeed,Carry,Magazine,Supply,IsInvenShow,BuyLevelLimit,EquipLevelLimit,UseState,SlotCount,WeaponType,CapsuleGrade
33400101,GEAR_Mask_01,33400101,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Normal Balaclava_Period_NoItem,,I_D_GEAR_Mask_01,,71,0,0,0,0,0,0,0,1,04,0,1,0,0,3
33400102,GEAR_Mask_01,33400101,3,3,0,0,0,480,200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Normal Balaclava_Period_24,1,I_D_GEAR_Mask_01,,72,0,0,0,0,0,0,0,1,04,0,1,0,0,3
33400103,GEAR_Mask_01,33400101,3,3,0,0,0,2016,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Normal Balaclava_Period_168,2,I_D_GEAR_Mask_01,,73,0,0,0,0,0,0,0,1,04,0,1,0,0,3
33400104,GEAR_Mask_01,33400101,3,3,0,0,0,5760,4400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Normal Balaclava_Period_720,3,I_D_GEAR_Mask_01,,74,0,0,0,0,0,0,0,1,04,0,1,0,0,3
33200101,GEAR_Mask_01,33200101,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Normal Balaclava_Durability_NoItem,,I_D_GEAR_Mask_01,,75,0,0,0,0,0,0,0,1,04,0,1,0,0,3
33200102,GEAR_Mask_01,33200101,3,3,0,0,0,12000,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Normal Balaclava_Durability,,I_D_GEAR_Mask_01,,76,0,0,0,0,0,0,0,1,04,0,1,0,0,3
33400201,GEAR_Mask_02,33400201,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Skull Balaclava_Period_NoItem,,I_D_GEAR_Mask_02,,77,0,0,0,0,0,0,0,1,05,0,1,0,0,3
33400202,GEAR_Mask_02,33400201,3,3,0,0,0,540,200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Skull Balaclava_Period_24,1,I_D_GEAR_Mask_02,,78,0,0,0,0,0,0,0,1,05,0,1,0,0,3
33400203,GEAR_Mask_02,33400201,3,3,0,0,0,2268,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Skull Balaclava_Period_168,2,I_D_GEAR_Mask_02,,79,0,0,0,0,0,0,0,1,05,0,1,0,0,3
33400204,GEAR_Mask_02,33400201,3,3,0,0,0,6480,4400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Skull Balaclava_Period_720,3,I_D_GEAR_Mask_02,,80,0,0,0,0,0,0,0,1,05,0,1,0,0,3
33200201,GEAR_Mask_02,33200201,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Skull Balaclava_Durability_NoItem,,I_D_GEAR_Mask_02,,81,0,0,0,0,0,0,0,1,05,0,1,0,0,3
33200202,GEAR_Mask_02,33200201,3,3,0,0,0,12000,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Skull Balaclava_Durability,,I_D_GEAR_Mask_02,,82,0,0,0,0,0,0,0,1,05,0,1,0,0,3
33400301,GEAR_Mask_06,33400301,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Jungle Balaclava_Period_NoItem,,I_D_GEAR_Mask_06,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,3
33400302,GEAR_Mask_06,33400301,3,3,0,0,0,600,200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Jungle Balaclava_Period_24,1,I_D_GEAR_Mask_06,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,3
33400303,GEAR_Mask_06,33400301,3,3,0,0,0,2520,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Jungle Balaclava_Period_168,2,I_D_GEAR_Mask_06,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,3
33400304,GEAR_Mask_06,33400301,3,3,0,0,0,7200,4400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Jungle Balaclava_Period_720,3,I_D_GEAR_Mask_06,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,3
33200301,GEAR_Mask_06,33200301,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Jungle Balaclava_Durability_NoItem,,I_D_GEAR_Mask_06,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,3
33200302,GEAR_Mask_06,33200301,3,3,0,0,0,12000,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Jungle Balaclava_Durability,,I_D_GEAR_Mask_06,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,3
34100101,GEAR_Face_de,34100101,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,GEAR_Face_de_Primary,,I_D_GEAR_Face_de,,0,0,0,0,0,0,0,0,0,00,0,1,0,0,4
34400101,GEAR_Face_01,34400101,3,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Hockey Full Set_Period_NoItem,,I_D_GEAR_Face_01,,0,0,0,0,0,0,0,0,1,04,0,1,0,0,4
34400102,GEAR_Face_01,34400101,3,4,104,0,0,840,200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Hockey Full Set_Period_24,1,I_D_GEAR_Face_01,,0,0,0,0,0,0,0,0,1,04,0,1,0,0,4
34400103,GEAR_Face_01,34400101,3,4,104,0,0,3528,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Hockey Full Set_Period_168,2,I_D_GEAR_Face_01,,0,0,0,0,0,0,0,0,1,04,0,1,0,0,4
34400104,GEAR_Face_01,34400101,3,4,104,0,0,10080,4400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Hockey Full Set_Period_720,3,I_D_GEAR_Face_01,,0,0,0,0,0,0,0,0,1,04,0,1,0,0,4
34200101,GEAR_Face_01,34200101,3,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Hockey Full Set_Durability_NoItem,,I_D_GEAR_Face_01,,0,0,0,0,0,0,0,0,1,04,0,1,0,0,4
34200102,GEAR_Face_01,34200101,3,4,104,0,0,12000,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Hockey Full Set_Durability,,I_D_GEAR_Face_01,,0,0,0,0,0,0,0,0,1,04,0,1,0,0,4
34400201,GEAR_Face_01_Closed,34400201,3,4,205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Beta Full Set_Period_NoItem,,I_D_GEAR_Face_01_Closed,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,4
34400202,GEAR_Face_01_Closed,34400201,3,4,205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Beta Full Set_Period_24,1,I_D_GEAR_Face_01_Closed,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,4
34400203,GEAR_Face_01_Closed,34400201,3,4,205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Beta Full Set_Period_168,2,I_D_GEAR_Face_01_Closed,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,4
34400204,GEAR_Face_01_Closed,34400201,3,4,205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Beta Full Set_Period_720,3,I_D_GEAR_Face_01_Closed,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,4
34600201,GEAR_Face_01_Closed,34600201,3,4,205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Beta Full Set_Permanent_NoItem,,I_D_GEAR_Face_01_Closed,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,4
34600202,GEAR_Face_01_Closed,34600201,3,4,205,0,0,0,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Beta Full Set_Permanent,,I_D_GEAR_Face_01_Closed,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,4
34400301,GEAR_Face_03_GasMask,34400301,3,4,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Gas Mask Full Set_Period_NoItem,,I_D_GEAR_Face_03_GasMask,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34400302,GEAR_Face_03_GasMask,34400301,3,4,602,0,0,1260,300,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Gas Mask Full Set_Period_24,1,I_D_GEAR_Face_03_GasMask,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34400303,GEAR_Face_03_GasMask,34400301,3,4,602,0,0,5292,1600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Gas Mask Full Set_Period_168,2,I_D_GEAR_Face_03_GasMask,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34400304,GEAR_Face_03_GasMask,34400301,3,4,602,0,0,15120,5300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Gas Mask Full Set_Period_720,3,I_D_GEAR_Face_03_GasMask,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34400401,GEAR_Face_04_Fullset01,34400401,3,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Assault Full Set_Period_NoItem,,I_D_GEAR_Face_04_Fullset01,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,4
34400402,GEAR_Face_04_Fullset01,34400401,3,4,104,0,0,1380,200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Assault Full Set_Period_24,1,I_D_GEAR_Face_04_Fullset01,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,4
34400403,GEAR_Face_04_Fullset01,34400401,3,4,104,0,0,5796,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Assault Full Set_Period_168,2,I_D_GEAR_Face_04_Fullset01,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,4
34400404,GEAR_Face_04_Fullset01,34400401,3,4,104,0,0,16560,3500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Assault Full Set_Period_720,3,I_D_GEAR_Face_04_Fullset01,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,4
34200401,GEAR_Face_04_Fullset01,34200401,3,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,23,0,Assault Full Set_Durability_NoItem,,I_D_GEAR_Face_04_Fullset01,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,4
34200402,GEAR_Face_04_Fullset01,34200401,3,4,104,0,0,9600,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,23,0,Assault Full Set_Durability,,I_D_GEAR_Face_04_Fullset01,,0,0,0,0,0,0,0,0,1,06,0,1,0,0,4
34400501,GEAR_Mask_05_SWMS_M706,34400501,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,SWMS Full Set_Period_NoItem,,I_D_GEAR_Mask_05_SWMS_M706,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34400502,GEAR_Mask_05_SWMS_M706,34400501,3,4,0,0,0,840,300,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,SWMS Full Set_Period_24,1,I_D_GEAR_Mask_05_SWMS_M706,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34400503,GEAR_Mask_05_SWMS_M706,34400501,3,4,0,0,0,3528,1600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,SWMS Full Set_Period_168,2,I_D_GEAR_Mask_05_SWMS_M706,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34400504,GEAR_Mask_05_SWMS_M706,34400501,3,4,0,0,0,10080,5300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,SWMS Full Set_Period_720,3,I_D_GEAR_Mask_05_SWMS_M706,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34200501,GEAR_Mask_05_SWMS_M706,34200501,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,15,0,SWMS Full Set_Durability_NoItem,,I_D_GEAR_Mask_05_SWMS_M706,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34200502,GEAR_Mask_05_SWMS_M706,34200501,3,4,0,0,0,14400,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,15,0,SWMS Full Set_Durability,,I_D_GEAR_Mask_05_SWMS_M706,,0,0,0,0,0,0,0,0,1,05,0,1,0,0,4
34400601,GEAR_Mask_03,34400601,3,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Skull Full Set_Period_NoItem,,I_D_GEAR_Mask_03,,83,0,0,0,0,0,0,0,1,02,0,1,0,0,4
34400602,GEAR_Mask_03,34400601,3,4,207,0,0,780,200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Skull Full Set_Period_24,1,I_D_GEAR_Mask_03,,84,0,0,0,0,0,0,0,1,02,0,1,0,0,4
34400603,GEAR_Mask_03,34400601,3,4,207,0,0,3276,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Skull Full Set_Period_168,2,I_D_GEAR_Mask_03,,85,0,0,0,0,0,0,0,1,02,0,1,0,0,4
34400604,GEAR_Mask_03,34400601,3,4,207,0,0,9360,4400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Skull Full Set_Period_720,3,I_D_GEAR_Mask_03,,86,0,0,0,0,0,0,0,1,02,0,1,0,0,4
34200601,GEAR_Mask_03,34200601,3,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Skull Full Set_Durability_NoItem,,I_D_GEAR_Mask_03,,87,0,0,0,0,0,0,0,1,02,0,1,0,0,4
34200602,GEAR_Mask_03,34200601,3,4,207,0,0,12000,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Skull Full Set_Durability,,I_D_GEAR_Mask_03,,88,0,0,0,0,0,0,0,1,02,0,1,0,0,4
34400701,GEAR_Mask_04_MK03,34400701,3,4,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Metal Full Set_Period_NoItem,,I_D_GEAR_Mask_04_MK03,,89,0,0,0,0,0,0,0,1,03,0,1,0,0,4
34400702,GEAR_Mask_04_MK03,34400701,3,4,201,0,0,780,200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Metal Full Set_Period_24,1,I_D_GEAR_Mask_04_MK03,,90,0,0,0,0,0,0,0,1,03,0,1,0,0,4
34400703,GEAR_Mask_04_MK03,34400701,3,4,201,0,0,3276,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Metal Full Set_Period_168,2,I_D_GEAR_Mask_04_MK03,,91,0,0,0,0,0,0,0,1,03,0,1,0,0,4
34400704,GEAR_Mask_04_MK03,34400701,3,4,201,0,0,9360,4400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Metal Full Set_Period_720,3,I_D_GEAR_Mask_04_MK03,,92,0,0,0,0,0,0,0,1,03,0,1,0,0,4
34200701,GEAR_Mask_04_MK03,34200701,3,4,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Metal Full Set_Durability_NoItem,,I_D_GEAR_Mask_04_MK03,,93,0,0,0,0,0,0,0,1,03,0,1,0,0,4
34200702,GEAR_Mask_04_MK03,34200701,3,4,201,0,0,12000,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Metal Full Set_Durability,,I_D_GEAR_Mask_04_MK03,,94,0,0,0,0,0,0,0,1,03,0,1,0,0,4
34401001,GEAR_H_Helmet_01_Pumpkin,34401001,3,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Pumpkin Helmet_Period_NoItem,,I_D_GEAR_H_Helmet_01_Pumpkin,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,3
34401002,GEAR_H_Helmet_01_Pumpkin,34401001,3,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Pumpkin Helmet_Period_24,1,I_D_GEAR_H_Helmet_01_Pumpkin,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,3
34401003,GEAR_H_Helmet_01_Pumpkin,34401001,3,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Pumpkin Helmet_Period_168,2,I_D_GEAR_H_Helmet_01_Pumpkin,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,3
34401004,GEAR_H_Helmet_01_Pumpkin,34401001,3,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Pumpkin Helmet_Period_720,3,I_D_GEAR_H_Helmet_01_Pumpkin,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,3
34201001,GEAR_H_Helmet_01_Pumpkin,34201001,3,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Pumpkin Helmet_Durability_NoItem,,I_D_GEAR_H_Helmet_01_Pumpkin,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,3
34201002,GEAR_H_Helmet_01_Pumpkin,34201001,3,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,18,0,Pumpkin Helmet_Durability,,I_D_GEAR_H_Helmet_01_Pumpkin,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,3
48500101,Alma_Doll,48500101,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,Alma_Doll_Count_NoItem,,I_D_Alma_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500102,Alma_Doll,48500101,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,Alma_Doll_Count_1,,I_D_Alma_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500103,Alma_Doll,48500101,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,Alma_Doll_Count_2,,I_D_Alma_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500201,Pumpkin_Doll,48500201,4,8,1601,1,100,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,Pumpkin Doll_Count_NoItem,,I_D_Pumpkin_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500202,Pumpkin_Doll,48500201,4,8,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,Pumpkin Doll_Count_1,,I_D_Pumpkin_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500203,Pumpkin_Doll,48500201,4,8,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,Pumpkin Doll_Count_2,,I_D_Pumpkin_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500204,Pumpkin_Doll,48500201,4,8,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,0,0,Pumpkin Doll_Count_5,,I_D_Pumpkin_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500205,Pumpkin_Doll,48500201,4,8,1601,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,1,0,0,0,Pumpkin Doll_Count_10,1,I_D_Pumpkin_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500206,Pumpkin_Doll,48500201,4,8,1601,0,0,0,928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,50,1,0,0,0,Pumpkin Doll_Count_50,2,I_D_Pumpkin_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500207,Pumpkin_Doll,48500201,4,8,1601,0,0,0,1456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,100,1,0,0,0,Pumpkin Doll_Count_100,3,I_D_Pumpkin_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500301,Christmas_Doll,48500301,4,8,1601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,Christmas Doll_Count_NoItem,,I_D_Christmas_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500302,Christmas_Doll,48500301,4,8,1601,0,0,0,25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,Christmas Doll_Count_1,1,I_D_Christmas_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500303,Christmas_Doll,48500301,4,8,1601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,Christmas Doll_Count_2,,I_D_Christmas_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500304,Christmas_Doll,48500301,4,8,1601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,0,0,Christmas Doll_Count_5,,I_D_Christmas_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500305,Christmas_Doll,48500301,4,8,1601,0,0,0,199,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,1,1,0,0,Christmas Doll_Count_10,2,I_D_Christmas_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500306,Christmas_Doll,48500301,4,8,1601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,1,0,0,0,Christmas Doll_Count_20,,I_D_Christmas_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500307,Christmas_Doll,48500301,4,8,1601,0,0,0,928,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,50,1,1,0,0,Christmas Doll_Count_50,3,I_D_Christmas_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
48500308,Christmas_Doll,48500301,4,8,1601,0,0,0,1456,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,100,1,1,0,0,Christmas Doll_Count_100,4,I_D_Christmas_Doll,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,0
49500101,SHO_Series-3_Plan,49500101,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,SHO Series-3 Plan_Count_NoItem,,I_D_SHO_Series-3_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
49500102,SHO_Series-3_Plan,49500101,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,SHO Series-3 Plan_Count_1,,I_D_SHO_Series-3_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
49500103,SHO_Series-3_Plan,49500101,4,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,SHO Series-3 Plan_Count_2,,I_D_SHO_Series-3_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
49500104,SHO_Series-3_Plan,49500101,4,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,SHO Series-3 Plan_Count_3,1,I_D_SHO_Series-3_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
49500201,Patten_PK470_Plan,49500201,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,Patten PK470 Plan_Count_NoItem,,I_D_Patten_PK470_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
49500202,Patten_PK470_Plan,49500201,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,Patten PK470 Plan_Count_1,,I_D_Patten_PK470_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
49500203,Patten_PK470_Plan,49500201,4,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,Patten PK470 Plan_Count_2,,I_D_Patten_PK470_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
49500204,Patten_PK470_Plan,49500201,4,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,Patten PK470 Plan_Count_3,1,I_D_Patten_PK470_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
49500301,HV_Hammerhead_Plan,49500301,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,HV Hammerhead Plan_Count_NoItem,,I_D_HV_Hammerhead_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
49500302,HV_Hammerhead_Plan,49500301,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,HV Hammerhead Plan_Count_1,,I_D_HV_Hammerhead_Plan,,0,0,0,0,0,0,0,0,1,00,0,1,0,0,6
